config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
31,4.357653,2.0977306,8.303513,132.50557,0.55079025,1.6035649,0.8941546,1.9412677,0.66288215,0.27087262,0.012789175,0.024100581,0.13080135,39.658966,5.94881,0.5449314,-0.07798705,0.0023321656,0.826593,0.1420653,-0.024372581,17.390821,0.7805409,0.040052146,47.960262,0.0046254313,0.0024637557,0.10108976,0.1983462,0.17330612,0.015241697,0.896695,0.8556956,0.34319803,-0.04882153,0.14393197,-0.120236106,1.0323205,0.009841907,1.1892798,0.10225155,0.6949906,421.16602,269.21704,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
32,5.1670804,2.8901122,8.656316,156.5113,0.67433697,1.6149144,0.89967006,1.6475458,0.51500577,0.4359626,0.007491151,0.28436995,0.19439635,34.808456,5.5709205,0.3433119,-0.012517626,0.0012190826,1.1257361,0.13463162,-0.0042869826,17.764467,0.794308,0.07008973,47.511124,0.0070154886,0.0014226281,0.10142733,0.23189956,0.16018601,0.027090462,0.884389,2.260536,0.05868839,-0.00048673418,-0.12532046,0.14749828,0.7717399,0.08681979,0.8863583,0.12625276,2.1639934,444.98404,281.88187,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
33,5.2863965,3.3309202,8.286584,155.79263,0.44359833,1.1134757,0.91511583,1.821524,0.2592139,0.31107023,0.018516326,0.060652502,0.35181463,53.878056,3.6129825,0.6091303,0.014855684,0.0037217957,0.9335041,0.18416078,-0.021438895,18.195175,0.9254337,0.036119435,48.617535,0.0056113377,0.00060071395,0.105991445,0.53653246,0.275655,0.011715948,0.9018152,1.5583068,0.45425224,-0.049799427,-0.07133787,0.06133406,0.6589502,0.0115787415,5.520665,0.11404169,0.86631244,592.1035,273.71243,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
34,5.6223016,4.9375086,6.4972916,96.05383,0.7682749,1.2044349,0.87704504,1.7997184,0.49095073,0.2825655,0.017807188,0.29512036,0.1365838,111.486984,4.4935465,0.50155836,-0.07402442,0.00077360444,0.8833108,0.11596481,0.042208757,17.980524,0.81204623,0.012796076,53.989338,0.0074271066,0.0007338016,0.11969666,0.12796387,0.14411889,0.024849096,0.8532223,1.0547813,0.7053087,-0.04736536,0.022339685,0.0778779,0.45090514,0.058053408,2.4556332,0.13192183,0.16689718,594.511,278.26047,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
35,5.1090627,3.2152834,9.664542,75.6606,0.59947,1.3301858,0.87820345,1.8645236,0.2877267,0.6041929,0.011652982,0.0820026,0.2888825,55.503757,4.949174,0.8600407,0.1316792,0.0022699018,1.3469912,0.13714392,0.0067744707,18.760996,0.83763707,0.049811088,41.65044,0.0054071546,0.0037071416,0.11985231,0.20678264,0.22338463,0.017497305,0.8240856,1.1695156,0.5560859,0.019238027,0.0193712,0.0012597558,1.0783675,0.05448395,3.7632754,0.13486896,3.5028965,751.1751,279.03134,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
36,5.331112,4.782619,9.187761,193.31769,0.828985,0.90605974,0.9143492,1.9538815,0.89337254,0.1493938,0.016684383,0.28568122,0.4811383,47.906223,6.301702,0.62532043,-0.06804554,-0.0011759455,1.0114762,0.20909326,-0.015997805,18.834465,0.84659326,0.058912113,45.29136,0.0061054192,0.000483448,0.11609346,0.17044947,0.09422393,0.02959165,0.62954295,0.80814743,0.31566525,-0.056298655,0.028424427,0.0586667,0.87976295,0.06452683,10.163145,0.13745014,0.34310225,416.57214,280.93668,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
37,5.4045167,3.3906288,10.254529,47.947952,0.63085276,1.3065578,0.8995555,1.6577352,0.26570728,0.37969497,0.02274454,0.13888848,0.15124168,26.069239,5.3782387,0.5024675,-0.20124778,-1.8584894e-06,0.835523,0.12610437,-0.03880885,17.691175,0.81366825,0.049943574,49.014713,0.0068424614,0.0008188807,0.10614996,0.08058565,0.94856024,0.024644867,0.8113812,1.3567002,1.253232,0.008537708,-0.021173691,0.19155252,1.751951,0.038460363,2.8681934,0.095520705,0.34106642,633.52057,280.84625,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
38,6.248677,6.440614,9.811663,70.91803,0.69031656,2.6829793,0.90314233,1.6425284,0.5356504,0.4731827,0.033051103,0.13868219,0.5382673,51.71915,6.4910564,0.56498826,-0.23525839,-0.004698692,1.0573009,0.21455112,0.03934519,17.951355,0.69410646,0.0613417,41.054012,0.0027114567,0.003141517,0.115232415,0.3081632,0.7483491,0.020348774,0.7028219,0.78871185,0.7316304,-0.024887783,0.030160692,0.11175029,0.7985382,0.040617555,3.1860042,0.13807714,1.9273081,662.99927,278.02924,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
39,5.269633,2.9299827,7.5167084,127.82665,0.5032317,1.5676585,0.9192746,1.9547322,0.8382567,0.788712,0.04018871,0.10297053,0.3456695,143.56055,6.4029727,0.7024886,0.048089553,0.0019956576,0.89714473,0.19082071,-0.0020087725,18.40697,0.7798482,0.020786002,53.5824,0.0048476155,0.002079568,0.101459324,0.28435194,0.20886771,0.01758855,0.72293496,0.9285627,0.93533754,-0.005052456,0.00274498,0.0215301,1.2250551,0.096393675,3.563349,0.1245378,1.1444081,514.24164,277.58792,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
40,5.3244762,2.9194117,7.113558,69.69535,0.95960766,1.771835,0.8871219,1.8009433,0.64972764,0.37072062,0.026848111,0.06462787,0.6400646,36.985622,6.2094593,0.4574736,-0.08712164,0.0041407063,0.79097253,0.2475147,0.025274342,18.04754,0.98332757,0.046097007,50.217525,0.01313011,0.010350971,0.10943057,0.072889425,0.29151222,0.019486059,0.1979292,1.7166637,0.10189538,0.007033621,-0.20866397,0.06428996,0.50414157,0.06520387,1.7913437,0.16091272,1.3295374,623.8629,278.8875,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
41,4.871026,4.643027,8.172398,51.071888,0.55850434,1.4766527,0.90101403,1.790258,0.8137684,0.35962817,0.018079322,0.076860726,0.21104889,94.42827,3.1799393,0.7587011,0.048129335,0.0006678934,0.79287505,0.16184059,0.07189315,17.660814,0.7364122,0.023940811,46.743576,0.00966428,0.0027953205,0.11689478,0.74242187,0.11354136,0.017637786,0.52836066,1.5398407,0.53883374,0.0035311598,-0.16197181,-0.045153372,0.863182,0.17536974,1.4336054,0.14331232,0.5362269,649.2557,275.845,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
42,4.908694,5.9605327,8.399658,148.02103,0.5091334,0.7363688,0.9312849,1.8416357,0.46673936,0.5168878,0.039993804,0.12170584,0.37890986,50.75976,4.463911,0.654022,0.1981768,0.008894277,0.8883996,0.18322593,0.007844981,18.127655,0.88285494,0.038278896,49.064625,0.0046055093,0.007767237,0.10456118,1.1177391,0.36690715,0.038185414,0.42820418,0.39522982,0.045172844,-0.021910012,-0.047172915,0.04397646,1.0571694,0.01089602,0.66232103,0.0725573,0.42224768,460.44464,271.61505,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
43,4.6067386,4.738779,9.6862,74.40875,0.5911805,1.3703544,0.9225137,1.7897844,-0.10061751,0.37644702,0.032635555,0.09349631,0.01663897,79.41643,3.8712046,0.60145223,-0.2102349,0.0013299301,1.1216081,0.1230572,0.019981235,17.838978,1.0201101,0.035735253,45.308628,0.0018883892,0.001977519,0.115491025,0.24049312,0.21705344,0.017594371,0.9197872,0.7424826,0.24399416,-0.0102085,-0.06800883,0.0767647,1.0176088,0.007034281,1.7353859,0.14054067,0.38048455,457.24756,273.98245,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
44,6.7136106,3.5954185,7.870978,148.70297,0.49469858,1.7249253,0.911506,1.8139606,0.9945701,0.5459806,0.013795831,0.07074133,0.500543,76.60996,5.6302934,0.45974842,-0.16018161,0.0055335932,1.030636,0.41268188,0.019825166,18.36248,0.83800745,0.064384624,42.936646,0.0031804857,0.00038684797,0.104202434,0.21479766,0.33054453,0.014138828,0.82359827,0.66490334,0.08227702,-0.025127107,0.09791387,-0.0070852274,0.9628704,0.01765957,2.5525184,0.08716035,0.5826232,607.5351,278.37918,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
45,6.5056186,4.090863,7.5490565,173.7196,0.5374875,1.9986936,0.924054,1.781157,0.43750587,0.4518806,0.015982196,0.06974525,0.38610235,110.58196,11.705848,0.59186065,0.031951178,0.0005305204,0.9017193,0.28299835,0.060344264,18.957506,1.064568,0.024653105,40.599358,0.00875521,0.00030884912,0.10266333,0.10641918,0.21072342,0.020716157,0.5002104,0.70500666,0.08804729,-0.03440023,-0.2482687,0.087778196,1.0678372,0.016234022,1.3518538,0.14104916,0.22142588,574.8175,271.21286,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
46,4.9429073,2.3407423,8.976083,61.09024,0.4573616,1.0628908,0.90682983,1.9264312,0.49638483,0.3271519,0.011854518,0.082364365,0.3990972,103.60386,7.459126,0.4027402,-0.10700125,0.0010518961,1.0295446,0.14031604,0.03253258,17.149626,1.1233228,0.03000235,50.379333,0.0062746406,0.0044883587,0.101214714,0.3916525,0.09954995,0.018710244,0.91746,2.385996,0.21934067,-0.050114173,0.0084297545,0.1455785,1.0910826,0.15597853,0.9866828,0.09598972,0.59459,517.7969,273.8437,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
47,5.2760153,2.7875042,7.6968355,70.02946,0.54925907,1.0085051,0.9080578,1.6931467,0.79769206,0.18359163,0.023592187,0.0763227,0.37103277,50.75093,6.9202604,0.62342817,0.078923106,0.0019516845,1.1042149,0.26715365,0.014569638,17.9936,0.8483298,0.052726038,48.870487,0.006771189,0.0031158119,0.112616144,0.12268482,0.097289056,0.01753869,0.6785054,0.7202459,0.8096193,0.0047426815,0.13583906,0.08392866,1.9461541,0.034356967,4.6015515,0.17620254,1.2411516,700.5012,286.0201,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
48,5.111712,3.9566464,7.531517,84.82836,0.5984638,1.3390338,0.9230884,2.1128204,0.4671224,0.65290254,0.039420106,0.057882246,0.23926197,44.310028,7.4512167,0.5779344,-0.037074897,-0.002057868,0.7927095,0.1309795,0.04766944,17.195572,0.9485834,0.037357863,43.855247,0.0105107855,0.0010888247,0.122361355,0.39981583,0.08282081,0.04657367,0.33643964,0.7302504,0.10564687,0.007267671,-0.04261218,-0.016740687,0.91338587,0.045509297,1.6067097,0.16077134,0.10613181,399.96127,275.4134,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
49,5.600705,3.0757465,9.056545,55.936172,0.6444588,1.3052762,0.8853272,1.7859323,0.7653688,0.29456303,0.012445047,0.04701866,0.23705417,80.25739,5.87684,0.48808956,0.08398465,0.0076067965,1.1259899,0.21729714,0.025229115,18.561003,0.87836665,0.034621518,42.504883,0.009967114,0.0024843507,0.10674794,0.14548145,0.2439401,0.017798267,0.74930227,0.45893028,0.8929723,0.0014131842,-0.18402685,0.04950051,0.48635003,0.08042751,1.1416848,0.16085729,0.5880876,335.0785,286.38882,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
50,5.835279,2.1311305,7.98663,53.84316,0.4057856,2.2567077,0.92683285,1.6202579,0.8921395,0.3078798,0.027732326,0.029317342,0.3447525,52.495117,4.3230066,0.62593496,-0.07006265,0.004543645,1.1225029,0.16320868,-0.011894839,17.394188,0.8125713,0.03257313,48.105923,0.008708633,0.0026508237,0.117573395,0.19436699,0.9988142,0.028787266,0.78020525,1.2743055,0.9141031,-0.015632879,0.06474483,-0.10478542,1.1126969,0.050662223,1.2864757,0.1307263,0.07737412,552.8882,274.76733,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
51,4.5542655,4.6201334,9.873721,46.94436,0.65414226,1.1459686,0.9044049,1.7581031,0.9259917,0.24864878,0.012072583,0.04907935,0.3656495,53.509388,6.396928,0.30441353,-0.04264306,-0.0019645484,0.8566375,0.19181941,0.004119556,17.99069,1.0308832,0.02341822,49.599976,0.006205064,0.0015115885,0.117673375,0.056081247,0.1794143,0.017489953,0.70175123,1.6506641,4.5042357,0.033296425,-0.0018103847,-0.028632723,0.8362765,0.24090493,4.548158,0.118659936,0.3600731,433.4597,276.63254,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
52,7.017285,3.0755847,6.901895,106.77532,0.6268847,1.3940192,0.89212126,1.4897527,0.6322309,0.3667994,0.028434498,0.22178666,0.45300415,130.92451,5.934041,0.49801546,-0.012148852,-0.0006192679,0.6666598,0.20655312,0.064040914,17.30051,0.79453176,0.029917452,40.669525,0.011477146,0.0012464902,0.115205765,1.0881222,0.12309793,0.018580696,0.44952464,0.8185734,0.1432602,0.014386934,0.093659066,-0.18961906,0.94376695,0.01660899,1.8473873,0.15769343,1.1487496,510.07623,275.17157,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
53,7.164932,2.4423182,7.7704763,132.46223,0.61939,0.5920886,0.900862,1.7998564,0.6671477,0.3292651,0.02136263,0.102833904,0.40400183,310.68552,3.9441223,0.41288462,-0.07338186,0.0019831713,0.9952168,0.21030842,0.053518847,17.197847,0.8839951,0.04309187,45.425827,0.003692973,0.00022144816,0.08916728,0.14402519,0.06607583,0.024423348,0.8408308,1.4035927,0.084764436,0.016183853,-0.32394174,0.21696925,1.0700177,0.0144460965,4.122213,0.12258995,0.26685247,428.11108,275.341,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
54,4.5121064,5.6409397,6.5189676,83.066086,0.5918351,1.3939433,0.9028597,2.0268693,0.6356502,0.25994822,0.0048538824,0.044490192,0.25563353,109.4398,5.0225945,0.5352541,0.08926506,0.00019300569,1.3671372,0.31117257,-0.02432431,17.603031,0.91413087,0.05971534,37.231583,0.0041594096,0.0012894627,0.1073868,0.18135054,0.12646271,0.04562998,0.8497508,0.8536661,0.44778073,-0.00029987207,-0.27737635,0.08526475,1.2319503,0.019038666,1.3029333,0.13833773,0.45816836,636.31934,279.80444,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
55,4.9070888,3.8574998,7.583057,49.16361,0.62265277,1.4952843,0.91795707,2.029462,0.63569367,0.48597986,0.012092095,0.015686741,0.5135346,65.00788,5.613597,0.9237733,-0.12725928,0.0020336313,1.1371586,0.17841528,0.025796771,18.671768,0.8246112,0.048161622,60.779034,0.004017703,0.013040972,0.09656379,0.31671154,1.8969123,0.021928167,0.763754,0.62996346,0.14399052,-0.02748076,-0.09164166,0.048326522,1.7015935,0.044219818,1.4297234,0.10332465,1.1600257,535.5064,285.0582,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
56,5.6112957,2.7387383,8.618633,55.41793,0.79075867,0.69585484,0.9291016,1.5776836,0.34997183,0.20902574,0.015614522,0.14982133,0.4415769,45.085297,4.2703133,0.48720118,-0.018709775,0.0015811817,1.1327821,0.2360232,0.029170169,18.587969,0.9058899,0.04485481,39.12601,0.004215418,0.0010897527,0.11006039,0.38790232,0.18959609,0.04648303,0.6833964,0.8734566,0.120834775,-0.023226446,-0.03792119,0.019627996,0.89095,0.05316751,1.5791174,0.12206367,0.8934067,648.904,271.7456,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
57,5.021647,6.666666,9.20593,45.03202,0.497743,1.7858816,0.9159226,1.9252266,1.139038,0.5013115,0.023200067,0.05689879,0.335215,40.472153,5.5260334,0.46812266,0.010134581,0.0045064017,0.85030055,0.136641,0.046452545,18.170076,0.79209894,0.05064104,47.31153,0.006041562,0.0017384242,0.118575856,0.35607988,0.07774248,0.050776336,0.9554642,0.6765569,2.1646228,-0.028241795,-0.13752183,0.041440126,0.37554663,0.04843047,1.4985038,0.14474589,0.30886623,527.838,278.78568,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
58,5.1231856,4.4323206,7.438816,156.98978,0.63043517,0.90106773,0.93113476,2.120402,0.6016534,0.5515382,0.0143890465,0.13068591,0.2945791,61.705788,6.0061145,0.44602334,0.15711352,0.0022564584,1.0472695,0.11962993,0.0024938246,17.533894,0.7955958,0.026032725,51.719242,0.0049785837,0.0028674111,0.1173114,0.15582114,0.3125459,0.02512427,0.35233438,0.52796996,0.5166323,-0.015711565,-0.07905943,0.059428804,0.9040341,0.050131373,1.6592718,0.22281596,0.38990143,582.843,273.4729,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
59,5.229199,3.4085019,6.9855366,69.80292,0.5134394,1.5194834,0.90815693,2.0072076,0.44053248,0.46137586,0.01911624,0.10174395,0.033400793,34.448986,5.391428,0.7219458,-0.17363238,-0.0013788558,0.8180371,0.14979053,0.041069813,16.910751,0.9787751,0.054542374,41.269318,0.004052392,0.0021727998,0.10703791,0.12618387,0.14902674,0.018297493,0.850452,1.5616916,0.55609953,-0.0054241186,-0.33496052,-0.013462908,0.91678196,0.03198249,1.2770207,0.14169933,0.71942854,771.9218,281.9139,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
60,5.8886886,6.242012,7.961551,168.35246,0.5936495,1.5293028,0.8914732,1.7168978,0.58759713,0.4138096,0.029079081,0.12943335,0.24595763,125.65949,8.724684,0.57270813,0.08937675,-0.0032762892,0.8795819,0.21132715,0.021289786,18.347675,0.84075606,0.048906468,47.129925,0.0076582,0.006285936,0.10031164,0.21715221,0.21741283,0.020639412,0.8843416,0.6443411,0.34035623,-0.016342724,-0.18759167,0.2143398,0.5718797,0.0211325,1.3872004,0.102413945,2.7242146,667.00586,274.2462,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
61,5.628365,5.3970084,7.780017,21.502148,0.97369534,1.4895482,0.90037566,2.0515254,0.3443264,0.05408864,0.04538338,0.2045768,0.2909321,140.5827,3.7575262,0.7482708,0.026703918,0.0039738547,1.1102426,0.21662182,-0.026464773,18.550566,0.8001227,0.04969718,48.689598,0.003163668,0.00037326242,0.111080706,0.060350094,0.08095045,0.01823065,0.826977,1.3331381,0.8626023,0.018587183,-0.12190546,0.014562986,1.2166859,0.033718806,2.2088974,0.069001,1.0510353,518.4283,281.69968,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
